paper_id,title,year,citation_count,topic_id,topic_score,topic_label
b5cbb9e49280eaa77929d1b9eb2838b53e3dbd90,Linguistic markers predict onset of Alzheimer's disease,2020,183,2,0.13658090225331349,Amyloid/Tau Pathology
617150dbc79e5bc4b3726954d583da68b75a17b1,CREB and BDNF: Neurobiology and treatment of Alzheimer's disease.,2020,301,0,0.14160249680646544,Amyloid/Tau Pathology
e1848f9c2c3e5a027cf0fecb777bc90745326a43,Glymphatic System Impairment in Alzheimer's Disease and Idiopathic Normal Pressure Hydrocephalus.,2020,343,2,0.10505270149084779,Amyloid/Tau Pathology
04ab9871e15719be4d9ccc62151a8a350e0a3925,Medial temporal lobe connectivity and its associations with cognition in early Alzheimer’s disease,2020,243,2,0.045928416375549744,Amyloid/Tau Pathology
4487df3394eb7f1c60f8ed88e729b11c3dd8e9a7,Interpretation of risk loci from genome-wide association studies of Alzheimer's disease.,2020,250,4,0.23548863608001291,Neuroinflammation & Immune
e1141e302cf592c9de79ae7f912fd93e52359b2f,The role of innate immune genes in Alzheimer's disease,2021,142,4,0.18833385564778876,Neuroinflammation & Immune
2e72824f645d38303baef7e25e871826c3aa05e3,Large‐scale plasma proteomic profiling identifies a high‐performance biomarker panel for Alzheimer's disease screening and staging,2021,142,2,0.2545838121388206,Amyloid/Tau Pathology
2ddd56e8443ff31491ceb60742cd73fb50b3de68,Alzheimer's disease drug development pipeline: 2020,2020,188,5,0.45232947739005336,Drug/Therapeutic Interventions
61e48ecf7c73bd148a65fc6dc9a2f20f3f8b9138,Alzheimer’s disease brain-derived extracellular vesicles spread tau pathology in interneurons,2020,227,2,0.0756498429488993,Amyloid/Tau Pathology
3f4660fb413b19f81f4f2f41b4003e133f34eea1,"The Links Between the Gut Microbiome, Aging, Modern Lifestyle and Alzheimer's Disease",2020,192,0,0.05802985189820416,Amyloid/Tau Pathology
4ab709cfdc72fc97c41dff4e43ba630d3fff4c05,The complexity of Alzheimer's disease: an evolving puzzle.,2021,243,5,0.09712107058110521,Drug/Therapeutic Interventions
ae5813be19c130f6802871cf940506843943dac6,Adult Hippocampal Neurogenesis in Aging and Alzheimer's Disease,2021,202,0,0.06677431833064001,Amyloid/Tau Pathology
2dfc8834954310d06e98d0e0675a9168297da270,Ferroptosis as a mechanism of neurodegeneration in Alzheimer's disease,2021,167,0,0.07421090357133962,Amyloid/Tau Pathology
67943105b9698fab2b6f0a1da50f438bb8a1b195,White matter hyperintensity topography in Alzheimer's disease and links to cognition,2021,140,4,0.023694670474118766,Neuroinflammation & Immune
a3b5ec07f43286eb4e513ab78bfe7ac49484d03c,Regional brain iron associated with deterioration in Alzheimer's disease: A large cohort study and theoretical significance,2021,142,0,0.033543939477109215,Amyloid/Tau Pathology
24dee5af991046cbb10eabc051408f2852b6d840,Calcium Dyshomeostasis in Alzheimer’s Disease Pathogenesis,2021,135,0,0.1815258173986866,Amyloid/Tau Pathology
7d519aa90a797844d0e1f255dcd95d8458590aec,Randomized Trial of Verubecestat for Mild‐to‐Moderate Alzheimer's Disease,2018,535,3,0.04539989227096849,Cognitive & Neuropsychological
8dff7b40271d04303b157a52f3b1a4008f7a04b1,The Gut Microbiome Alterations and Inflammation-Driven Pathogenesis of Alzheimer’s Disease—a Critical Review,2018,485,0,0.13250273682940886,Amyloid/Tau Pathology
c6c19af076fd35940baf89b6dfd34da1669cffa6,Transcranial magnetic stimulation of the precuneus enhances memory and neural activity in prodromal Alzheimer's disease,2018,312,3,0.07285925827232391,Cognitive & Neuropsychological
112bc5f3f1a4a98f00dbdbd7cab0a1e6da28f9b7,Neuropathology of Alzheimer’s Disease,2021,233,2,0.017183362141172043,Amyloid/Tau Pathology
baf9a71f3bd5cbc61201d4ea6e23a33679d881fa,Dysregulation of the epigenetic landscape of normal aging in Alzheimer’s disease,2018,295,4,0.21032513125431096,Neuroinflammation & Immune
a942c7a666813d4032039b0fb2035205c765f5e9,The development and convergence of co-pathologies in Alzheimer's disease.,2020,160,2,0.07666926773413227,Amyloid/Tau Pathology
2ca60d43a306108f9848362f191709afbd181f8d,Fibre-specific white matter reductions in Alzheimer’s disease and mild cognitive impairment,2018,269,3,0.06800218431096916,Cognitive & Neuropsychological
e29646bd586a4b2c770bbb2f934a9e97f674040f,"Using the Alzheimer's Disease Neuroimaging Initiative to improve early detection, diagnosis, and treatment of Alzheimer's disease",2021,136,3,0.1331041930952983,Cognitive & Neuropsychological
77dc722d7eaaa7915f541bea60eba91085f745eb,The emerging role of exosomes in Alzheimer's disease.,2021,126,0,0.08869165821364428,Amyloid/Tau Pathology
134c75f3ef84445bd71b3bcd47fe3ec55882588e,Representativeness of samples enrolled in Alzheimer's disease research centers,2023,65,1,0.1098659961002359,"Care, Lifestyle & QoL"
a7cc914d460367dcba0fdb7e9290bc681d8a3b4a,"Duration of preclinical, prodromal, and dementia stages of Alzheimer's disease in relation to age, sex, and APOE genotype",2019,444,2,0.11348877840468714,Amyloid/Tau Pathology
c080f601a8f120510602adfd06e16db90e7df675,The gut microbiota-derived metabolite trimethylamine N-oxide is elevated in Alzheimer’s disease,2018,343,2,0.24498466236078043,Amyloid/Tau Pathology
1c85a91d71f7223e63d97a0f895971aa9f8b13fb,Intranasal Insulin for Alzheimer’s Disease,2021,128,0,0.0987285902962457,Amyloid/Tau Pathology
e223b746b32957ceec0f2671fecb2150a0e829e7,Activation of microglia and astrocytes: a roadway to neuroinflammation and Alzheimer’s disease,2019,398,4,0.1535548965363027,Neuroinflammation & Immune
1ad5c1c5375df549f948654578231fec1f1eac46,Metal Toxicity Links to Alzheimer's Disease and Neuroinflammation.,2019,394,0,0.07825807389108078,Amyloid/Tau Pathology
3832f8ecf7c8d4956c6c45e9a3c7f05d68767461,Cerebrospinal Fluid Biomarkers of Alzheimer’s Disease: Current Evidence and Future Perspectives,2021,118,2,0.27146623708067114,Amyloid/Tau Pathology
f790e1e2e1c18ca9f94808211223e2f3527daa6f,"Mediterranean and Western diet effects on Alzheimer's disease biomarkers, cerebral perfusion, and cognition in mid‐life: A randomized trial",2021,118,2,0.06857967677937277,Amyloid/Tau Pathology
26d36f345c9e08256a449687876807fddf4b6bee,Physical exercise in the prevention and treatment of Alzheimer's disease,2020,469,1,0.05609303272814302,"Care, Lifestyle & QoL"
7ed24ce106dd1e44234a0396a6a33e0e66736e36,Neuroprotective Effects of Quercetin in Alzheimer’s Disease,2019,414,0,0.08617803675849323,Amyloid/Tau Pathology
e62795f1d02ef45acc79ae519f4790cb400bde66,The State of The Art on Acetylcholinesterase Inhibitors in the Treatment of Alzheimer’s Disease,2021,130,5,0.0903775109148434,Drug/Therapeutic Interventions
b090443080eaf7c4fa5151c0d898addf9b3da1bb,Segregation of functional networks is associated with cognitive resilience in Alzheimer's disease.,2021,117,2,0.13476814855417882,Amyloid/Tau Pathology
4c309a2cda8ed0fbb929e8d94423570d9d2b29aa,Reproducibility of EEG functional connectivity in Alzheimer’s disease,2020,145,2,0.0817293023676901,Amyloid/Tau Pathology
e23331bf1ca3994b43e0dbb0e196eb7e647fd990,High Cortisol and the Risk of Dementia and Alzheimer’s Disease: A Review of the Literature,2019,380,2,0.09143972641141727,Amyloid/Tau Pathology
71ab2302114aa0ed6fe00369c31346996dc0b928,Evidence for brain glucose dysregulation in Alzheimer's disease,2018,421,0,0.04976488456652481,Amyloid/Tau Pathology
ec6d41e896d47b5146fe18dfe3a1a446d0217c61,Amyloid Beta and Phosphorylated Tau-Induced Defective Autophagy and Mitophagy in Alzheimer’s Disease,2019,402,0,0.16922705667611285,Amyloid/Tau Pathology
7a2c759d4e2dc7d57176ec766f9ec6d4152967a5,Modeling Alzheimer’s disease with iPSC-derived brain cells,2019,388,4,0.11836536899071375,Neuroinflammation & Immune
c0cc695938dc41241163c82bb481b6d3ba12ddb6,Particulate matter and episodic memory decline mediated by early neuroanatomic biomarkers of Alzheimer's disease.,2019,166,3,0.13793899551496847,Cognitive & Neuropsychological
c608ce2db340507be65e47463bd93415dd5a1733,Alzheimer's disease prediction using machine learning techniques and principal component analysis (PCA),2021,112,3,0.3261298780359426,Cognitive & Neuropsychological
e97333724c3dda47e3596142eaff39293ad0ab80,ApoE4: an emerging therapeutic target for Alzheimer’s disease,2019,374,4,0.11695819672487985,Neuroinflammation & Immune
95e7a1d75efeca85dc4ee997ef16ce74077fad84,Soluble TREM2 ameliorates pathological phenotypes by modulating microglial functions in an Alzheimer’s disease model,2019,295,4,0.23134967833054557,Neuroinflammation & Immune
f43499dbbd3ebb80d1f8febf1da706c19c57a529,Risk factors for Alzheimer's disease.,2019,384,4,0.1307520367662562,Neuroinflammation & Immune
eda3df69d8de0307e8d713a480cfa27b7700acaa,History and progress of hypotheses and clinical trials for Alzheimer’s disease,2019,382,0,0.14671550185223223,Amyloid/Tau Pathology
9fffe544193446f931e590077f24006d5321bb56,Stimulation of TREM2 with agonistic antibodies-an emerging therapeutic option for Alzheimer's disease.,2023,71,4,0.1795689765947311,Neuroinflammation & Immune
dfed581375cefe7e5f89468a6773b92ce16cf238,Recruitment and retention of underrepresented populations in Alzheimer's disease research: A systematic review,2019,253,1,0.10053939628758302,"Care, Lifestyle & QoL"
03f17e3f939c50aeb0d4216956af7ffd4291a04f,Antihypertensive medications and risk for incident dementia and Alzheimer's disease: a meta-analysis of individual participant data from prospective cohort studies.,2019,220,2,0.096050213747728,Amyloid/Tau Pathology
2a9359f803fe9d205c95f09b64de276bf983ca3c,The MS4A gene cluster is a key modulator of soluble TREM2 and Alzheimer’s disease risk,2019,253,4,0.2667297142420875,Neuroinflammation & Immune
7c424dc7fd5e1d7dc27a66a2518f59b3bfac78bf,Alzheimer's Disease and Cardiovascular Disease: A Particular Association,2020,131,1,0.08905570376472059,"Care, Lifestyle & QoL"
fe81baa07d24570fe854a841bc6eb7e5c27b527e,Epigenetics of Alzheimer’s Disease,2021,120,0,0.09048417942098402,Amyloid/Tau Pathology
b45aee7d99bd2c5a3097d996ae31e00758081bc1,Iron Homeostasis Disorder and Alzheimer’s Disease,2021,121,0,0.1068441669809573,Amyloid/Tau Pathology
7350923efd8a41fad4f374dd3660a4703a79ff58,PET Imaging of Neuroinflammation in Alzheimer’s Disease,2021,120,4,0.13495065499656342,Neuroinflammation & Immune
139ab6cad068a36a6d48b209180f6b6a49f8419e,Obesity-related brain atrophy is independent of Alzheimer's disease protein pathways,2025,1,4,0.09077335357831588,Neuroinflammation & Immune
d2bec68ad26e56513bcea9df9022eaf8aec5b438,Prospective longitudinal atrophy in Alzheimer’s disease correlates with the intensity and topography of baseline tau-PET,2020,519,2,0.20223833572763203,Amyloid/Tau Pathology
ceeee231ce4d94e15047fc4edbf7266e52beabcd,A deep learning model for early prediction of Alzheimer's disease dementia based on hippocampal magnetic resonance imaging data,2019,211,3,0.27866249289128003,Cognitive & Neuropsychological
dba5eb1ddceae62c4901ca9f804753a2bb93f959,Multi-modal deep learning model for auxiliary diagnosis of Alzheimer's disease,2019,194,3,0.34662679525907997,Cognitive & Neuropsychological
bdffe8e31b9b933fead356867978b78836b1c858,Synaptic dysfunction in Alzheimer's disease: Mechanisms and therapeutic strategies.,2019,200,0,0.1717776896687739,Amyloid/Tau Pathology
432cac260f4ab1115cc18eeeb57e7b54a221b3e5,The complexity of tau in Alzheimer's disease.,2019,294,0,0.16230882083811082,Amyloid/Tau Pathology
4752146593ed77ee4783b6db742102c9b45fbb2d,Modular machine learning for Alzheimer's disease classification from retinal vasculature,2021,103,3,0.207364422795148,Cognitive & Neuropsychological
55ecca0b238a8787819970ef5bf84e6c65590405,Donanemab (LY3002813) dose‐escalation study in Alzheimer's disease,2021,106,3,0.06741793595696637,Cognitive & Neuropsychological
ca78916f49609eb7a417a4147b7ca63a567d42c7,The Relationship Between Anxiety and Alzheimer’s Disease,2021,109,0,0.06258960295937716,Amyloid/Tau Pathology
d05d27c7b4f639b104498d15aea0a90d65cbebce,A Review of Deep Transfer Learning Approaches for Class-Wise Prediction of Alzheimer’s Disease Using MRI Images,2023,58,3,0.22732997615839867,Cognitive & Neuropsychological
01c64956113dcaa0837db9f0cd3e6edf422704f1,"Inflammation: the link between comorbidities, genetics, and Alzheimer’s disease",2018,442,0,0.08463663728613371,Amyloid/Tau Pathology
534619240fd8e4831fffa2aa9748964c55e95142,Alzheimer's Disease and Type 2 Diabetes: A Critical Assessment of the Shared Pathological Traits,2018,225,0,0.13457975751155113,Amyloid/Tau Pathology
8d3aa59660a79a78e932e91aac304057e9344bda,EEG evidence of compensatory mechanisms in preclinical Alzheimer's disease.,2019,188,2,0.1916802390191266,Amyloid/Tau Pathology
53a3e3691930d711843b1cb85d8f29b9b837eaea,COVID-19 and Alzheimer’s Disease,2021,85,1,0.11096099803386694,"Care, Lifestyle & QoL"
c6895d8c0ba66ae6ebc1086c71fe7503ed157837,Prevalence and incidence of clinically diagnosed Alzheimer's disease dementia from 1994 to 2012 in a population study,2018,204,1,0.10758669408463745,"Care, Lifestyle & QoL"
8bdb286a9fa16b7316d7980094c33cea1f782165,Tau Protein Disrupts Nucleocytoplasmic Transport in Alzheimer's Disease.,2018,296,0,0.09686953667185161,Amyloid/Tau Pathology
f33f770301e2e1489eb88718a73813d01ce50a93,The Alzheimer’s Disease Assessment Scale–Cognitive Subscale (ADAS-Cog): Modifications and Responsiveness in Pre-Dementia Populations. A Narrative Review,2018,334,3,0.054678961380208176,Cognitive & Neuropsychological
26559a1c0895d63e621529f9d63c62c72b89def2,"Apolipoprotein E, Receptors, and Modulation of Alzheimer's Disease.",2018,318,0,0.014893658116100342,Amyloid/Tau Pathology
68b6e6c5c88fdf9e3be2ec01e25eb55271c60549,Longitudinal plasma p-tau217 is increased in early stages of Alzheimer’s disease,2020,268,2,0.19925283775498748,Amyloid/Tau Pathology
9faf4d3cb277fd8ea788b0d632e82821c1703d96,Lipids and Alzheimer’s Disease,2020,323,4,0.08405243558652768,Neuroinflammation & Immune
a0afcb77c80363451c273aa98dfefe350ce4d9c4,Current understanding of metal ions in the pathogenesis of Alzheimer’s disease,2020,347,0,0.13168389420788368,Amyloid/Tau Pathology
3979ac7dde786c6574c64500669bec137c3023f5,Hypothesis: Tau pathology is an initiating factor in sporadic Alzheimer's disease,2020,279,0,0.0808040231617056,Amyloid/Tau Pathology
3c4be3c43d802793d64203246557807a7d83d2bc,Glial Fibrillary Acidic Protein in Serum is Increased in Alzheimer’s Disease and Correlates with Cognitive Impairment,2018,263,2,0.20085585241532283,Amyloid/Tau Pathology
d1a1518091fb98f555e1f5fb66df3cf54e2bfe64,Abnormality of m6A mRNA Methylation Is Involved in Alzheimer’s Disease,2020,221,4,0.2042034112289073,Neuroinflammation & Immune
5ca8d2c382d1da5d5332b0e0d3390d785cfa379a,The essential elements of Alzheimer’s disease,2020,222,0,0.08507520265382479,Amyloid/Tau Pathology
a344c1f92ba3d4f17b503a756a764c78783c5b93,Defective Mitophagy in Alzheimer's Disease.,2020,299,0,0.13982277086159264,Amyloid/Tau Pathology
6f8f93999764c82e3fe5f4f024051323a4fd9503,Exercise benefits on Alzheimer's disease: state-of-the-science.,2020,267,0,0.08846196748637242,Amyloid/Tau Pathology
11730950398b12b20cae640335b7a6d89e39e853,Alzheimer’s disease diagnosis and classification using deep learning techniques,2022,89,3,0.29785849942477305,Cognitive & Neuropsychological
15d8fc2bcd17df5532d32ff0bba63aef6615fa3c,Alzheimer’s Disease – Why We Need Early Diagnosis,2019,490,5,0.1430762349659974,Drug/Therapeutic Interventions
4ebc6c161740b5bcd7eb65b9294fc188e842a93e,Cerebrospinal fluid phospho-tau T217 outperforms T181 as a biomarker for the differential diagnosis of Alzheimer’s disease and PET amyloid-positive patient identification,2020,197,2,0.2938824796721122,Amyloid/Tau Pathology
fd820fb99a1df1f686e8168867a5b27e635ec055,Type 2 Diabetes Mellitus as a Risk Factor for Alzheimer’s Disease: Review and Meta-Analysis,2022,80,4,0.07558369834688071,Neuroinflammation & Immune
eb3bdc8a0fa15ac1ebcca20222834d721b5b5736,Perspectives and challenges in patient stratification in Alzheimer’s disease,2022,82,5,0.16112339570540302,Drug/Therapeutic Interventions
b299ad30d1559b52e4d518e6ec4abc78df89f9e3,Dendritic Tau in Alzheimer's Disease.,2018,221,0,0.11885546285898561,Amyloid/Tau Pathology
dfe3ab096261183dbf2274bd7aeff8651ec8757b,Biomarkers for Alzheimer’s disease—preparing for a new era of disease-modifying therapies,2020,290,2,0.10063659894014014,Amyloid/Tau Pathology
120f0bcb8bc0ff5f952a6330e138b4443024e4c5,Alzheimer’s Disease and Vascular Aging,2020,294,0,0.12252424911642043,Amyloid/Tau Pathology
d7c016fdb77b0bf2f4084baafe0723b7ea9821bb,Knockout of the longevity gene Klotho perturbs aging and Alzheimer’s disease-linked brain microRNAs and tRNA fragments,2024,13,4,0.22154766907694473,Neuroinflammation & Immune
9a87baddc920c5073594dba0bf2352ca0d71ecc0,"Iron Metabolism, Ferroptosis, and the Links With Alzheimer’s Disease",2020,209,0,0.06419681182537555,Amyloid/Tau Pathology
6e0b8813cc1784caf047db8772085b3cfb87e754,The Role of Mitochondria in Neurodegenerative Diseases: the Lesson from Alzheimer’s Disease and Parkinson’s Disease,2020,287,0,0.057832969460929314,Amyloid/Tau Pathology
f60515b1292dd773bc1469b0e11926a4696cd28d,The Role of Microglia and the Nlrp3 Inflammasome in Alzheimer's Disease,2020,198,0,0.11650249566326489,Amyloid/Tau Pathology
db60fb1fe3e0ecd7353f07cee969739da9e10023,Structural magnetic resonance imaging for the early diagnosis of dementia due to Alzheimer's disease in people with mild cognitive impairment.,2020,188,3,0.16218140687948346,Cognitive & Neuropsychological
e8fab6b9247f1f7cff3bf4b9d0832a595915e697,The clinical promise of biomarkers of synapse damage or loss in Alzheimer’s disease,2020,253,2,0.1660691302190733,Amyloid/Tau Pathology
11f29d0fe4773e7d583087e03484d93e0d84d8f0,In vivo measurement of widespread synaptic loss in Alzheimer's disease with SV2A PET,2020,245,2,0.1602755029147202,Amyloid/Tau Pathology
e325022dbab9d94504492a3c0723f0fb9be42ff2,Alzheimer's disease; a review of the pathophysiological basis and therapeutic interventions.,2020,184,5,0.2834024020209502,Drug/Therapeutic Interventions
d53d4ae70df8f6a4a9fa19b820359c29d6342ec1,Identification and immunological characterization of cuproptosis-related molecular clusters in Alzheimer's disease,2022,78,4,0.1572480514001754,Neuroinflammation & Immune
7d7de090e85ce38bd03f3867cf1d47926a64d067,Alzheimer’s Disease and Inflammaging,2022,78,0,0.12923996846512634,Amyloid/Tau Pathology
dc7f44c6fea0f52e92b8379654fe9b6cd9b23cd4,Blood neuro‐exosomal synaptic proteins predict Alzheimer's disease at the asymptomatic stage,2020,203,2,0.11442025071883447,Amyloid/Tau Pathology
19cf6dd3268a77f97938eba4fd47b866f6aa59f8,Oxidative stress in alzheimer's disease: A review on emergent natural polyphenolic therapeutics.,2020,225,0,0.11260505314025562,Amyloid/Tau Pathology
2c658d7d975ce0f17da361ecf3fedd87c796d714,Deep Convolution Neural Network Based System for Early Diagnosis of Alzheimer's Disease,2020,169,3,0.34319524729409184,Cognitive & Neuropsychological
1657956aa76896e4bf97aa96b64b74940dc0c0f2,d-glutamate and Gut Microbiota in Alzheimer’s Disease,2020,168,0,0.08812570394926257,Amyloid/Tau Pathology
d1358892d24e981eeadb966ee90dca7fd855769b,Pharmacological targeting of MCL-1 promotes mitophagy and improves disease pathologies in an Alzheimer’s disease mouse model,2020,164,4,0.10906715921950107,Neuroinflammation & Immune
a3c2f480e456f822d6d00a9869150d42d2f65692,The Role of Periodontitis and Periodontal Bacteria in the Onset and Progression of Alzheimer’s Disease: A Systematic Review,2020,167,0,0.07397770675662892,Amyloid/Tau Pathology
48240b77d27f3d2db64360a399cf70aa5acca327,Neutrophil adhesion in brain capillaries reduces cortical blood flow and impairs memory function in Alzheimer’s disease mouse models,2018,436,4,0.11057988912567275,Neuroinflammation & Immune
b1038bcde6db1e2542f5fd2125606da785bc5582,Alzheimer’s disease pathology propagation by exosomes containing toxic amyloid-beta oligomers,2018,448,0,0.09615180714687016,Amyloid/Tau Pathology
36a655d30412c705b685057847139d867e5f59b9,Time course of phosphorylated-tau181 in blood across the Alzheimer’s disease spectrum,2020,201,2,0.34956366739441047,Amyloid/Tau Pathology
7b80231587d3d329d89fad53eaa05a17ce2da33d,Mitophagy in Alzheimer’s Disease and Other Age-Related Neurodegenerative Diseases,2020,215,0,0.12735794795378885,Amyloid/Tau Pathology
f7b46f2e5a516df313c0f714dab6876fd4e285e9,N-acetylneuraminic acid links immune exhaustion and accelerated memory deficit in diet-induced obese Alzheimer’s disease mouse model,2023,34,4,0.23319693511254536,Neuroinflammation & Immune
0080da873a45ddaf507e607a269d2e86418297c0,Lifespan Changes of the Human Brain In Alzheimer’s Disease,2019,174,3,0.09763624874077195,Cognitive & Neuropsychological
e2b45ec414da3d57b4453b2fb1589914004ed7b1,The antimicrobial protection hypothesis of Alzheimer's disease,2018,398,0,0.06310567388617015,Amyloid/Tau Pathology
6572744d60e80747b9b529ceee9e6a3d190bc1d3,Resveratrol and neuroprotection: an insight into prospective therapeutic approaches against Alzheimer’s disease from bench to bedside,2022,74,0,0.03205141156075724,Amyloid/Tau Pathology
cead1e40c6689780b8d792ddb5dc6ade52bb3442,GABAergic dysfunction in excitatory and inhibitory (E/I) imbalance drives the pathogenesis of Alzheimer's disease,2020,179,0,0.08109696979693702,Amyloid/Tau Pathology
d2acd12fa9b0a54d53d44c5be4d918e6c483b030,Emerging role of gut microbiota in modulation of neuroinflammation and neurodegeneration with emphasis on Alzheimer's disease.,2020,181,0,0.1288739973128849,Amyloid/Tau Pathology
dfdee86a66dc052a789531680c0aee9d0732f878,Combination Drug Therapy for the Management of Alzheimer’s Disease,2020,171,5,0.21035670100875792,Drug/Therapeutic Interventions
362b1b5f41a44c5355006a350797f9de777facaf,Relationship between cortical iron and tau aggregation in Alzheimer’s disease,2020,162,2,0.0860302341651431,Amyloid/Tau Pathology
79f6560bf13bf142b0db793f012ca01015552fe3,Antidiabetic Drugs in the Treatment of Alzheimer’s Disease,2022,64,5,0.06575341122585342,Drug/Therapeutic Interventions
a10ba8cd8a90fcef2f3049f396ffbf6bc518c88a,Comparison of amyloid PET measured in Centiloid units with neuropathological findings in Alzheimer’s disease,2019,147,2,0.14504912419756805,Amyloid/Tau Pathology
ba8212ede158ac5fff041fb4b64263756e1489fe,Machine Learning Techniques for the Diagnosis of Alzheimer’s Disease,2020,172,3,0.30134158323024207,Cognitive & Neuropsychological
79d2b6173182c7ce25fea9ae125d64a66a9442d4,Implications of sleep disturbance and inflammation for Alzheimer's disease dementia.,2019,445,1,0.07162543763081668,"Care, Lifestyle & QoL"
ff46272ccea00d354a04ba576f6fd38f76453bf5,Tau and neuroinflammation: What impact for Alzheimer's Disease and Tauopathies?,2018,297,0,0.1501965913705345,Amyloid/Tau Pathology
fe01e88233a6677e6f6930a86e1b19038178bd2a,Autophagy and Alzheimer’s Disease: From Molecular Mechanisms to Therapeutic Implications,2018,375,0,0.161954743256392,Amyloid/Tau Pathology
c633b3e9994f6abc09e24765003a19680c3f55a1,Revisiting the Cholinergic Hypothesis in Alzheimer's Disease: Emerging Evidence from Translational and Clinical Research,2018,304,5,0.09333148878872541,Drug/Therapeutic Interventions
d84253d3dc6e854f2314bcafda805a5a70091b9d,Traumatic Brain Injury and Alzheimer's Disease: The Cerebrovascular Link,2018,328,0,0.10172825772255358,Amyloid/Tau Pathology
ced7fd41688b0c108602369a1719f292f35ac678,The cerebellum in Alzheimer's disease: evaluating its role in cognitive decline.,2018,305,0,0.07703442416142625,Amyloid/Tau Pathology
5f1dd65d1f5bb8c0c0ea98b765f2f1b8f24c4240,Sex and Gender Differences in Alzheimer's Disease Dementia.,2018,294,1,0.06068279279579875,"Care, Lifestyle & QoL"
2e39d357ed11a5634db1df4dbe5a8aac9de44c1c,Digital biomarkers for Alzheimer’s disease: the mobile/wearable devices opportunity,2019,386,2,0.09728875098567549,Amyloid/Tau Pathology
96a3277dea5c42a6083a24c1f9ca224ff43631d7,Bioactive Compounds and Their Derivatives: An Insight into Prospective Phytotherapeutic Approach against Alzheimer's Disease,2022,66,0,0.10060113772642436,Amyloid/Tau Pathology
4b03c7ca59a367d6b2c78e546f84c71598cac5e6,Role of Blood-Brain Barrier in Alzheimer’s Disease,2018,280,0,0.11761372989183516,Amyloid/Tau Pathology
df6a17e5af1ff7adc6bb3a7bac23ad640e18039e,Microglial activation correlates in vivo with both tau and amyloid in Alzheimer’s disease,2018,249,2,0.15692182414919215,Amyloid/Tau Pathology
4eb267b7e6af7e60b0ef3b5eca5f8f44806731af,Cortical microstructural changes along the Alzheimer's disease continuum,2018,170,2,0.04828160431365582,Amyloid/Tau Pathology
e858851abac2fb7693b90fd05e2815013a2b3107,Astrocyte Senescence and Alzheimer’s Disease: A Review,2020,149,0,0.12411863081418573,Amyloid/Tau Pathology
c0c1234bc9d23f3aacdd98f9ecf6fe801f483de5,The effect of APOE and other common genetic variants on the onset of Alzheimer's disease and dementia: a community-based cohort study.,2018,235,4,0.08314626401340941,Neuroinflammation & Immune
eff3e199875a691d8a0c8221618ff7ec33a76221,Sexual dimorphism in predisposition to Alzheimer's disease.,2018,228,1,0.08881217540340175,"Care, Lifestyle & QoL"
7c689fffcce94515a711ec5f078bfc89253cc212,Tau burden and the functional connectome in Alzheimer’s disease and progressive supranuclear palsy,2018,229,2,0.08269358817851699,Amyloid/Tau Pathology
688b3d98dcee491d17e95daa0c07c29c86e13890,Neuro-inflammation and anti-inflammatory treatment options for Alzheimer's disease.,2019,326,0,0.12241006826324494,Amyloid/Tau Pathology
2f64ebbb03a1b68abf74557a18ce8f01343c54f4,Circadian disturbances in Alzheimer’s disease progression: a prospective observational cohort study of community-based older adults,2020,132,2,0.10286974857278783,Amyloid/Tau Pathology
f2a5ecd4fe514c90a529d3d9a971db61716a9393,Calcium signaling in Alzheimer's disease & therapies.,2018,225,0,0.16212072082745663,Amyloid/Tau Pathology
4262a60bbb3d717a50348831e7b67b48bd454c01,The Role of NMDA Receptors in Alzheimer’s Disease,2019,412,0,0.09748028661105945,Amyloid/Tau Pathology
06780b7ee7aa6dcbe38e5f634401978be0c808e1,α-synuclein in the pathophysiology of Alzheimer’s disease,2019,279,2,0.12271499960285333,Amyloid/Tau Pathology
6d30ab226eb286a981b9318d27feee7fde4da333,Diet and Inflammation in Cognitive Ageing and Alzheimer’s Disease,2019,313,0,0.1069348707383775,Amyloid/Tau Pathology
1d7d387c83d6179614fee354f7bda7e128968d12,Systematic Review of miRNA as Biomarkers in Alzheimer’s Disease,2019,310,2,0.08966398587112424,Amyloid/Tau Pathology
7946d03dc066eedc24c3fb4e26e6715eeeb94061,Blood-based molecular biomarkers for Alzheimer’s disease,2019,218,2,0.19076333245135588,Amyloid/Tau Pathology
ec9cfad87c93e2520dd79dd178269f72e5059028,Glial activation and inflammation along the Alzheimer’s disease continuum,2019,232,2,0.23614767123128796,Amyloid/Tau Pathology
986b22683f7c98092fb074ae408f9c86113a64c5,Gut microbiota and pro/prebiotics in Alzheimer’s disease,2020,136,0,0.10113314436257985,Amyloid/Tau Pathology
b6528427c99d5695ccaa0a957f847365468223bc,Mesenchymal stem cell-derived exosomes promote neurogenesis and cognitive function recovery in a mouse model of Alzheimer’s disease,2019,198,4,0.10748134627728378,Neuroinflammation & Immune
cef7e467598b7bbce53a55b55a22be381a3f332f,In vivo neuronal gene editing via CRISPR–Cas9 amphiphilic nanocomplexes alleviates deficits in mouse models of Alzheimer’s disease,2019,213,4,0.14130505400813276,Neuroinflammation & Immune
5ca09d84d36e1c8e662d06e1f19fb8516ee363a1,Detecting the Stages of Alzheimer’s Disease with Pre-trained Deep Learning Architectures,2021,108,3,0.21988819609038535,Cognitive & Neuropsychological
